mã sự kiện,tiêu đề sự kiện,tiêu đề sự kiện (tiếng Anh),ngày công bố,ngày thực hiện,liên kết nguồn,mã loại sự kiện,tỷ lệ,giá trị,ngày chốt quyền,ngày không hưởng quyền,tên loại sự kiện,tên loại sự kiện (tiếng Anh),mã chứng khoán
48341709,VIB - Niêm yết bổ sung 442.320.281 cổ phiếu,"VIB- Lists additional 442,320,281 shares",2024-12-11,2024-12-12T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/4b42275d-1259-4b8d-a564-41a4a385b1d8?ridx=446506999,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VIB
9734071,"VIB - Niêm yết bổ sung 10,901,143 cổ phiếu","VIB- Lists additional 10,901,143 shares",2022-07-06,2023-05-30T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/bc96694c-5520-462f-8192-bc920c35d047?ridx=1775696551,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VIB
25499247,"VIB - Niêm yết bổ sung 429,134,589 cổ phiếu","VIB- Lists additional 429,134,589 shares",2023-07-26,2023-07-26T00:00:00,http://fiinpro.com/News/Detail/10876554?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VIB
34327200,"VIC - Niêm yết bổ sung 9,726,000 cổ phiếu","VIC- Lists additional 9,726,000 shares",2024-01-31,2024-01-25T00:00:00,http://fiinpro.com/News/Detail/11069649?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VIC
7355007,"VIX - Niêm yết bổ sung 2,934,147 cổ phiếu","VIX- Lists additional 2,934,147 shares",2022-05-11,2023-04-17T00:00:00,http://fiinpro.com/News/Detail/10318915?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VIX
22756778,VIX - Phát hành cổ phiếu thưởng tỷ lệ 10%,VIX - Issues bonus shares at 10%,2023-05-18,2023-05-25T00:00:00,http://fiinpro.com/News/Detail/10786876?lang=vi-vn,ISS,0.1,0,2023-05-26T00:00:00,2023-05-25,Phát hành cổ phiếu,Share Issue,VIX
24266339,"VIX - Niêm yết bổ sung 87,305,536 cổ phiếu","VIX- Lists additional 87,305,536 shares",2023-06-27,2023-06-26T00:00:00,http://fiinpro.com/News/Detail/10826173?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VIX
45663783,VIX - Niêm yết bổ sung 789.068.448 cổ phiếu,"VIX- Lists additional 789,068,448 shares",2024-10-18,2024-10-18T00:00:00,http://fiinpro.com/News/Detail/11351496?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VIX
41477162,VIX - Phát hành cổ phiếu trả cổ tức tỷ lệ 10%,VIX - Issues dividend shares at 10%,2024-07-23,2024-07-31T00:00:00,http://fiinpro.com/News/Detail/11264656?lang=vi-vn,ISS,0.1,0,2024-08-01T00:00:00,2024-07-31,Phát hành cổ phiếu,Share Issue,VIX
57585855,VIX - Phát hành cổ phiếu trả cổ tức tỷ lệ 5%,VIX - Issues dividend shares at 5%,2025-06-12,2025-06-18T00:00:00,http://fiinpro.com/News/Detail/11597008?lang=vi-vn,ISS,0.05,0,2025-06-19T00:00:00,2025-06-18,Phát hành cổ phiếu,Share Issue,VIX
59411287,VIX - Niêm yết bổ sung 72.916.685 cổ phiếu,"VIX- Lists additional 72,916,685 shares",2025-07-16,2025-07-15T00:00:00,http://fiinpro.com/News/Detail/11635065?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VIX
43063206,VND - Niêm yết bổ sung 304.455.899 cổ phiếu,"VND- Lists additional 304,455,899 shares",2024-08-23,2024-08-22T00:00:00,http://fiinpro.com/News/Detail/11300229?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VND
7743396,"VND - Niêm yết bổ sung 1,494,955 cổ phiếu","VND- Lists additional 1,494,955 shares",2022-05-20,2023-04-17T00:00:00,http://fiinpro.com/News/Detail/10338520?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VND
43564306,VND - Trả cổ tức Cả năm năm 2023 bằng tiền 500 đồng/cổ phiếu,VND - Pay cash dividend 2023 - Year at VND 500/share,2024-09-05,2024-09-25T00:00:00,http://fiinpro.com/News/Detail/11309695?lang=vi-vn,DIV,0.05,500,2024-09-11T00:00:00,2024-09-10,Trả cổ tức bằng tiền mặt,Cash Dividend,VND
58048312,VND - Trả cổ tức Cả năm năm 2024 bằng tiền 500 đồng/cổ phiếu,VND - Pay cash dividend 2024 - Year at VND 500/share,2025-06-19,2025-07-15T00:00:00,http://fiinpro.com/News/Detail/11603772?lang=vi-vn,DIV,0.05,500,2025-06-25T00:00:00,2025-06-24,Trả cổ tức bằng tiền mặt,Cash Dividend,VND
38771597,VND - Phát hành cổ phiếu cho cổ đông hiện hữu tỷ lệ 5 : 1 giá 10.000 đồng/cp,"VND - Issues additional shares for existing shareholders at 5 : 1 at VND 10,000/share",2024-05-24,2024-05-29T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/2a7f7e63-9a43-48f6-b713-80a07bb4aa32?ridx=990082474,ISS,0.2,0,2024-05-30T00:00:00,2024-05-29,Phát hành cổ phiếu,Share Issue,VND
16183894,VNM - Trả cổ tức Đợt 2 năm 2022 bằng tiền 1400 đồng/cổ phiếu,VNM - Pay cash dividend 2022 - Interim 2 at VND 1400/share,2022-12-12,2023-02-28T00:00:00,http://fiinpro.com/News/Detail/10634197?lang=vi-vn,DIV,0.14,1400,2022-12-23T00:00:00,2022-12-22,Trả cổ tức bằng tiền mặt,Cash Dividend,VNM
25511270,VNM - Trả cổ tức Đợt 3 năm 2022 bằng tiền 950 đồng/cổ phiếu,VNM - Pay cash dividend 2022 - Interim 3 at VND 950/share,2023-07-26,2023-10-05T00:00:00,http://fiinpro.com/News/Detail/10876552?lang=vi-vn,DIV,0.095,950,2023-08-04T00:00:00,2023-08-03,Trả cổ tức bằng tiền mặt,Cash Dividend,VNM
31678667,VNM - Trả cổ tức Đợt 2 năm 2023 bằng tiền 500 đồng/cổ phiếu,VNM - Pay cash dividend 2023 - Interim 2 at VND 500/share,2023-12-14,2024-02-28T00:00:00,http://fiinpro.com/News/Detail/11021072?lang=vi-vn,DIV,0.05,500,2023-12-28T00:00:00,2023-12-27,Trả cổ tức bằng tiền mặt,Cash Dividend,VNM
43466696,VNM - Trả cổ tức Đợt 1 năm 2024 bằng tiền 1500 đồng/cổ phiếu,VNM - Pay cash dividend 2024 - Interim 1 at VND 1500/share,2024-08-30,2024-10-24T00:00:00,http://fiinpro.com/News/Detail/11307210?lang=vi-vn,DIV,0.15,1500,2024-09-25T00:00:00,2024-09-24,Trả cổ tức bằng tiền mặt,Cash Dividend,VNM
48404910,VNM - Trả cổ tức Đợt 2 năm 2024 bằng tiền 500 đồng/cổ phiếu,VNM - Pay cash dividend 2024 - Interim 2 at VND 500/share,2024-12-12,2025-02-28T00:00:00,http://fiinpro.com/News/Detail/11404661?lang=vi-vn,DIV,0.05,500,2024-12-27T00:00:00,2024-12-26,Trả cổ tức bằng tiền mặt,Cash Dividend,VNM
55785609,VNM - Trả cổ tức Đợt 3 năm 2024 bằng tiền 2000 đồng/cổ phiếu,VNM - Pay cash dividend 2024 - Interim 3 at VND 2000/share,2025-05-08,2025-05-23T00:00:00,http://fiinpro.com/News/Detail/11565981?lang=vi-vn,DIV,0.2,2000,2025-05-15T00:00:00,2025-05-14,Trả cổ tức bằng tiền mặt,Cash Dividend,VNM
35084075,VNM - Trả cổ tức Đợt 3 năm 2023 bằng tiền 900 đồng/cổ phiếu,VNM - Pay cash dividend 2023 - Interim 3 at VND 900/share,2024-03-08,2024-04-26T00:00:00,http://fiinpro.com/News/Detail/11111568?lang=vi-vn,DIV,0.09,900,2024-03-18T00:00:00,2024-03-15,Trả cổ tức bằng tiền mặt,Cash Dividend,VNM
587043,VPB - Niêm yết bổ sung 5.250.000 cổ phiếu,"VPB - Lists additional 5,250,000 shares",2021-10-20,2024-08-13T00:00:00,http://fiinpro.com/News/Detail/10058772?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VPB
31551307,"VPB - Niêm yết bổ sung 1,190,500,000 cổ phiếu","VPB- Lists additional 1,190,500,000 shares",2023-12-12,2023-12-06T00:00:00,http://fiinpro.com/News/Detail/11018064?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VPB
29211254,VPB - Trả cổ tức Cả năm năm 2022 bằng tiền 1000 đồng/cổ phiếu,VPB - Pay cash dividend 2022 - Year at VND 1000/share,2023-10-20,2023-11-20T00:00:00,http://fiinpro.com/News/Detail/10962253?lang=vi-vn,DIV,0.1,1000,2023-11-10T00:00:00,2023-11-09,Trả cổ tức bằng tiền mặt,Cash Dividend,VPB
38200501,VPB - Trả cổ tức Cả năm năm 2023 bằng tiền 1000 đồng/cổ phiếu,VPB - Pay cash dividend 2023 - Year at VND 1000/share,2024-05-15,2024-05-31T00:00:00,http://fiinpro.com/News/Detail/11185324?lang=vi-vn,DIV,0.1,1000,2024-05-23T00:00:00,2024-05-22,Trả cổ tức bằng tiền mặt,Cash Dividend,VPB
56040779,VPB - Trả cổ tức Cả năm năm 2024 bằng tiền 500 đồng/cổ phiếu,VPB - Pay cash dividend 2024 - Year at VND 500/share,2025-05-13,2025-05-23T00:00:00,http://fiinpro.com/News/Detail/11570246?lang=vi-vn,DIV,0.05,500,2025-05-16T00:00:00,2025-05-15,Trả cổ tức bằng tiền mặt,Cash Dividend,VPB
587027,VPB - Niêm yết bổ sung 5.250.000 cổ phiếu,"VPB - Lists additional 5,250,000 shares",2021-10-20,2023-08-14T00:00:00,http://fiinpro.com/News/Detail/10058772?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VPB
49690692,VPI - Niêm yết bổ sung 29.650.192 cổ phiếu,"VPI- Lists additional 29,650,192 shares",2025-01-07,2025-01-02T00:00:00,http://fiinpro.com/News/Detail/11428068?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VPI
18672547,VPI - Trả cổ tức Đợt 1 năm 2022 bằng tiền 1000 đồng/cổ phiếu,VPI - Pay cash dividend 2022 - Interim 1 at VND 1000/share,2023-02-10,2023-02-27T00:00:00,http://fiinpro.com/News/Detail/10684815?lang=vi-vn,DIV,0.1,1000,2023-02-17T00:00:00,2023-02-16,Trả cổ tức bằng tiền mặt,Cash Dividend,VPI
41067004,VPI - Phát hành cổ phiếu trả cổ tức tỷ lệ 20%,VPI - Issues dividend shares at 20%,2024-07-12,2024-07-25T00:00:00,http://fiinpro.com/News/Detail/11254916?lang=vi-vn,ISS,0.2,0,2024-07-26T00:00:00,2024-07-25,Phát hành cổ phiếu,Share Issue,VPI
44482010,VPI - Niêm yết bổ sung 48.399.768 cổ phiếu,"VPI- Lists additional 48,399,768 shares",2024-09-24,2024-09-23T00:00:00,http://fiinpro.com/News/Detail/11327367?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VPI
42494918,"VSC - Phát hành cổ phiếu trả cổ tức tỷ lệ 7,5%",VSC - Issues dividend shares at 7.5%,2024-08-14,2024-09-11T00:00:00,http://fiinpro.com/News/Detail/11289985?lang=vi-vn,ISS,0.075,0,2024-09-12T00:00:00,2024-09-11,Phát hành cổ phiếu,Share Issue,VSC
54298374,VSC - Niêm yết bổ sung 12.704.000 cổ phiếu,"VSC- Lists additional 12,704,000 shares",2025-04-09,2025-04-03T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/bde0bfb5-6344-4b95-9072-55ad35b97306?ridx=548480642,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VSC
58968449,VSC - Niêm yết bổ sung 74.869.543 cổ phiếu,"VSC- Lists additional 74,869,543 shares",2025-07-04,2025-07-04T00:00:00,http://fiinpro.com/News/Detail/11622302?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VSC
4378536,VSC - Niêm yết bổ sung 217.442 cổ phiếu,"VSC - Lists additional 217,442 shares",2022-02-24,2025-01-13T00:00:00,http://fiinpro.com/News/Detail/10218319?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VSC
38519061,"VSC - Niêm yết bổ sung 133,395,642 cổ phiếu","VSC- Lists additional 133,395,642 shares",2024-05-22,2024-05-22T00:00:00,http://fiinpro.com/News/Detail/11192699?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VSC
57273222,VSC - Trả cổ tức Cả năm năm 2024 bằng tiền 500 đồng/cổ phiếu,VSC - Pay cash dividend 2024 - Year at VND 500/share,2025-06-06,2025-07-11T00:00:00,http://fiinpro.com/News/Detail/11594216?lang=vi-vn,DIV,0.05,500,2025-06-13T00:00:00,2025-06-12,Trả cổ tức bằng tiền mặt,Cash Dividend,VSC
27864897,"VSC - Niêm yết bổ sung 12,126,245 cổ phiếu","VSC- Lists additional 12,126,245 shares",2023-09-19,2023-09-19T00:00:00,http://fiinpro.com/News/Detail/10931651?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VSC
26401751,VSC - Phát hành cổ phiếu trả cổ tức tỷ lệ 10%,VSC - Issues dividend shares at 10%,2023-08-15,2023-08-21T00:00:00,http://fiinpro.com/News/Detail/10896978?lang=vi-vn,ISS,0.1,0,2023-08-22T00:00:00,2023-08-21,Phát hành cổ phiếu,Share Issue,VSC
32718929,VSC - Phát hành cổ phiếu cho cổ đông hiện hữu tỷ lệ 1 : 1 giá 10.000 đồng/cp,"VSC - Issues additional shares for existing shareholders at 1 : 1 at VND 10,000/share",2024-01-09,2024-01-17T00:00:00,http://fiinpro.com/News/Detail/11043503?lang=vi-vn,ISS,1,0,2024-01-18T00:00:00,2024-01-17,Phát hành cổ phiếu,Share Issue,VSC
56761316,VSC - Phát hành cổ phiếu thưởng tỷ lệ 22%,VSC - Issues bonus shares at 22%,2025-05-27,2025-06-02T00:00:00,http://fiinpro.com/News/Detail/11589697?lang=vi-vn,ISS,0.22,0,2025-06-03T00:00:00,2025-06-02,Phát hành cổ phiếu,Share Issue,VSC
45565088,VSC - Niêm yết bổ sung 20.005.535 cổ phiếu,"VSC- Lists additional 20,005,535 shares",2024-10-16,2024-10-16T00:00:00,http://fiinpro.com/News/Detail/11349055?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VSC
25513845,"VTP - Phát hành cổ phiếu trả cổ tức tỷ lệ 7,61%",VTP - Issues dividend shares at 7.61%,2023-07-26,2023-08-07T00:00:00,http://fiinpro.com/News/Detail/10876846?lang=vi-vn,ISS,0.0761,0,2023-08-08T00:00:00,2023-08-07,Phát hành cổ phiếu,Share Issue,VTP
27864883,"VTP - Đăng ký giao dịch bổ sung 8,608,985 cổ phiếu","VTP - Registers additional 8,608,985 shares",2023-09-19,2023-09-13T00:00:00,http://fiinpro.com/News/Detail/10931738?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VTP
25511261,VTP - Trả cổ tức Cả năm năm 2022 bằng tiền 1150 đồng/cổ phiếu,VTP - Pay cash dividend 2022 - Year at VND 1150/share,2023-07-26,2023-09-08T00:00:00,http://fiinpro.com/News/Detail/10876846?lang=vi-vn,DIV,0.115,1150,2023-08-08T00:00:00,2023-08-07,Trả cổ tức bằng tiền mặt,Cash Dividend,VTP
44200688,VTP - Trả cổ tức Cả năm năm 2023 bằng tiền 1500 đồng/cổ phiếu,VTP - Pay cash dividend 2023 - Year at VND 1500/share,2024-09-18,2024-10-24T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/37c24482-17c6-45a8-a8e2-f6ab153a35ca?ridx=505144945,DIV,0.15,1500,2024-09-26T00:00:00,2024-09-25,Trả cổ tức bằng tiền mặt,Cash Dividend,VTP
26699267,"VTP - Giảm đăng ký giao dịch 43,180 cổ phiếu","VTP - Decreases 43,180 registered shares",2023-08-22,2023-08-24T00:00:00,http://fiinpro.com/News/Detail/10904375?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VTP
