mã tin tức,tiêu đề tin tức,news_sub_title,friendly_sub_title,liên kết hình ảnh,liên kết nguồn tin,ngày công bố,mã ngôn ngữ,mã định danh tin,nội dung tóm tắt,nội dung chi tiết,giá đóng cửa,giá tham chiếu,giá sàn,giá trần,tỷ lệ thay đổi giá,mã chứng khoán
7798570,TCH: Nghị quyết HĐQT về việc phê duyệt triển khai phương án chào bán thêm cổ phiếu ra công chúng cho CĐHH năm 2025 và phương án sử dụng số tiền dự kiến thu được,,,https://cdn.fiingroup.vn/medialib/127889/I/2024/11/26/14495745098110700_TCH.png,https://www.hsx.vn/vi/tin-tuc/tch-nghi-quyet-hdqt-ve-viec-phe-duyet-trien-khai-phuong-an-chao-ban-them-co-phieu-ra-cong-chung-cho-cdhh-nam-2025-va-phuong-an-su-dung-so-tien-du-kien-thu-duoc/2383036,2025-06-23T17:26:13,vi,11607422,,"<p>Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy thông báo Nghị quyết HĐQT về việc phê duyệt triển khai phương án chào bán thêm cổ phiếu ra công chúng cho CĐHH năm 2025 và phương án sử dụng số tiền dự kiến thu được như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-23/TCH/20250623--TCH--NQ-HDQT-trien-khai-phuong-an-chao-ban-co-phieu-va-phuong-an-su-dung-tien-thu-duoc.pdf"" title=""Tải về"" download>20250623--TCH--NQ-HDQT-trien-khai-phuong-an-chao-ban-co-phieu-va-phuong-an-su-dung-tien-thu-duoc.pdf</a></td></tr></table>",19050,19450,18100,20800,-0.02056555,TCH
7776001,TCH: Giải trình chênh lệch KQKD năm tài chính 2024 so với cùng kỳ năm trước,,,https://cdn.fiingroup.vn/medialib/127889/I/2024/11/26/14495745098110700_TCH.png,https://www.hsx.vn/vi/tin-tuc/tch-giai-trinh-chenh-lech-kqkd-nam-tai-chinh-2024-so-voi-cung-ky-nam-truoc/2382310,2025-06-19T17:37:00,vi,11604148,,"<p>Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy thông báo giải trình chênh lệch KQKD năm tài chính 2024 so với cùng kỳ năm trước như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-19/TCH/20250619--TCH--Giai-trinh-chenh-lech-KQKD-2024-so-voi-2023.pdf"" title=""Tải về"" download>20250619--TCH--Giai-trinh-chenh-lech-KQKD-2024-so-voi-2023.pdf</a></td></tr></table>",19450,19700,18350,21050,-0.01269036,TCH
7737412,TCH: Nghị quyết HĐQT về công tác chuẩn bị chào bán cổ phiếu,,,https://cdn.fiingroup.vn/medialib/127889/I/2024/11/26/14495745098110700_TCH.png,https://www.hsx.vn/vi/tin-tuc/tch-nghi-quyet-hdqt-ve-cong-tac-chuan-bi-chao-ban-co-phieu/2381254,2025-06-16T14:49:46,vi,11599866,,"<p>Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy thông báo Nghị quyết HĐQT về công tác chuẩn bị chào bán cổ phiếu như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-16/TCH/20250616--TCH--NQ-HDQT-ve-cong-tac-chuan-bi-chao-ban-co-phieu.pdf"" title=""Tải về"" download>20250616--TCH--NQ-HDQT-ve-cong-tac-chuan-bi-chao-ban-co-phieu.pdf</a></td></tr></table>",19450,19050,17750,20350,0.02099738,TCH
7672608,TCH: Thông báo về ngày đăng ký cuối cùng tham dự ĐHĐCĐ thường niên năm 2025,,,https://cdn.fiingroup.vn/medialib/127889/I/2024/11/26/14495745098110700_TCH.png,https://www.hsx.vn/vi/tin-tuc/tch-thong-bao-ve-ngay-dang-ky-cuoi-cung-tham-du-dhdcd-thuong-nien-nam-2025/2379379,2025-06-06T16:56:37,vi,11594318,,"<p>Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh thông báo về ngày đăng ký cuối cùng tham dự ĐHĐCĐ thường niên năm 2025 của Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-06/TCH/20250606--TCH--TB-NDKCC-tc-DHDCD-TN-nam-2025.pdf"" title=""Tải về"" download>20250606--TCH--TB-NDKCC-tc-DHDCD-TN-nam-2025.pdf</a></td></tr></table>",19900,19800,18450,21150,0.00505051,TCH
8067671,TLG: Báo cáo tình hình quản trị công ty 06 tháng đầu năm 2025,,,https://cdn.fiingroup.vn/medialib/74/I/2024/11/27/16075438634560700_TLG.jpg,https://www.hsx.vn/vi/tin-tuc/tlg-bao-cao-tinh-hinh-quan-tri-cong-ty-06-thang-dau-nam-2025/2393316,2025-07-30T17:41:27,vi,11656015,,"<p>Công ty Cổ phần Tập đoàn Thiên Long công bố báo cáo tình hình quản trị công ty 06 tháng đầu năm 2025 như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-07/2025-07-30/TLG/20250730--TLG--Bao-cao-quan-tri-Cong-ty-ky-6T-2025-Xoa_C_Signed.pdf"" title=""Tải về"" download>20250730--TLG--Bao-cao-quan-tri-Cong-ty-ky-6T-2025-Xoa_C_Signed.pdf</a></td></tr></table>",54200,54200,50500,57900,0,TLG
8002732,Thiên Long (TLG) muốn đưa thêm người vào Hội đồng quản trị Phương Nam (PNC),,,https://cdn.fiingroup.vn/medialib/127379/I/2025/07/23/11150017921_10043307868150700.jpg,https://www.tinnhanhchungkhoan.vn/thien-long-tlg-muon-dua-them-nguoi-vao-hoi-dong-quan-tri-phuong-nam-pnc-post373551.html,2025-07-23T09:58:00,vi,11644476," CTCP Văn hoá Phương Nam (mã PNC – sàn HOSE) công bố tài liệu họp Đại hội đồng cổ đông bất thường năm 2025, Đại hội dự kiến tổ chức ngày 2/8 tại TP.HCM.","<p>Phương Nam trình cổ đông miễn nhiệm thành viên HĐQT của bà Nguyễn Như Quỳnh, ông Võ Thành Đông Phương và ông Nguyễn Đức Long; miễn nhiệm thành viên Ban kiểm soát đối với bà Hà Thị Mai Phương và bà Huỳnh Thị Thanh Trúc.</p>

<p>Ở chiều ngược lại, Phương Nam dự kiến bầu bổ sung 3 thành viên HĐQT và 2 thành viên Ban kiểm soát nhiệm kỳ 2022 – 2026.</p>

<p>Trong đó, danh sách ứng viên thành viên HĐQT bao gồm bà Võ Thị Hoàng Quân, ông Nguyễn Ngọc Trung Chánh, bà Trần Tuệ Tri và bà Nguyễn Thị Lan; danh sách ứng viên Thành viên Ban kiểm soát gồm bà Đặng Thị Như Liễu và bà Nguyễn Thị Hương Lan.</p>

<div class=""ads_middle"">
<div class=""banner fyi"" data-position=""Web_AdsArticleMiddle"" id=""adsWeb_AdsArticleMiddle"">Theo tìm hiểu, bà Quân sinh năm 1973, từ tháng 6/2025 đang giữ vị trí Giám đốc chiến lược tại Tập đoàn Thiên Long (mã TLG – sàn HOSE) và Tổng giám đốc tại Phương Nam; ông Chánh sinh năm 1990, từ tháng 6/2017 tới nay là Trưởng phòng Pháp chế tại Tập đoàn Thiên Long; bà Tri sinh năm 1974, đang giữ nhiều vị trí quan trọng tại CTCP Giáo dục Sư Tử Bạc, CTCP Altinus Capital …; bà Liễu sinh năm 1989, từ tháng 12/2022 tới nay đang là kiểm toán nội bộ tại Tập đoàn Thiên Long; bà Lan sinh năm 1990, từ năm 2022 tới nay đang giữ vị trí Quản trị rủi ro tại Tập đoàn Thiên Long.</div>
</div>

<p>Điểm đáng lưu ý, ngày 3/6, Công ty TNHH MTV Thương mại Dịch vụ Tân Lực Miền Nam đã mua gần 5,2 triệu cổ phiếu PNC để nâng sở hữu từ 1,65%, lên 49,49% vốn điều lệ tại Phương Nam. Trong đó, Tân Lực Miền Nam chính là Công ty con của Tập đoàn Thiên Long.</p>

<p>Theo tìm hiểu, Phương Nam kinh doanh trong nhiều lĩnh vực như siêu thị, hàng tiêu dùng, sách báo, tạp chí, văn hoá phẩm, đồ chơi trẻ em… tại nhiều tỉnh thành trong cả nước. Trong đó, đáng chú ý, đơn vị này đang sở hữu 48 nhà sách Phương Nam ở nhiều tỉnh thành trên cả nước, đây là chuỗi nhà sách lâu đời, nhà sách đầu tiên thành lập năm 1982 và đang cung cấp nhiều thể loại sách, dụng cụ học tập, văn phòng phẩm, quà lưu niệm, đồ chơi giáo dục …; và sở hữu hơn 10.000 sách do đơn vị liên kết xuất bản, khoảng 8.000 bản ghi audio và video phim do đơn vị sản xuất.</p>

<div class=""ads_middle"">
<div class=""banner fyi"" data-position=""Web_AdsArticleMiddle1"" id=""adsWeb_AdsArticleMiddle1"">Được biết, dù Phương Nam là thương hiệu lớn và lâu đời nhưng không phải hoạt động nào kinh doanh cũng có lãi. Trong đó, riêng năm 2024, lợi nhuận gộp tạo ra chỉ 248,99 tỷ đồng nhưng tổng chi phí tài chính, bán hàng và quản lý doanh nghiệp lên tới 254,12 tỷ đồng, vì vậy Công ty chỉ thoát lỗ nhờ hoạt động tài chính và lợi nhuận khác; và quý I/2025 cũng tương tự, lợi nhuận gộp tạo ra thấp hơn tổng chi phí tài chính, bán hàng và quản lý doanh nghiệp tới 2,54 tỷ đồng, Công ty thoát lỗ nhờ doanh thu tài chính và lợi nhuận khác.</div>
</div>

<p>Trước đó, tại Đại hội đồng cổ đông năm 2025, bà Trần Phương Nga, Tổng giám đốc Thiên Long cũng hé lộ: “Công ty đang tiến rất gần việc chốt một thương vụ M&A. Dù vậy, Thiên Long sẽ không tăng trưởng bằng mọi giá trong bối cảnh thế giới biến chuyển phức tạp, và sẽ xem xét rất kỹ tính phù hợp của từng thương vụ”.</p>

<p>Đóng cửa phiên giao dịch ngày 22/7, cổ phiếu PNC đóng cửa giá tham chiếu 29.000 đồng/cổ phiếu</p>
",55400,54500,50700,58300,0.01651376,TLG
7990387,TLG: Nghị quyết HĐQT về việc thông qua Quy chế KTNB,,,https://cdn.fiingroup.vn/medialib/74/I/2024/11/27/16075438634560700_TLG.jpg,https://www.hsx.vn/vi/tin-tuc/tlg-nghi-quyet-hdqt-ve-viec-thong-qua-quy-che-ktnb/2389896,2025-07-21T16:09:20,vi,11641393,,"<p>Công ty Cổ phần Tập đoàn Thiên Long thông báo Nghị quyết HĐQT về việc thông qua Quy chế KTNB như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-07/2025-07-21/TLG/20250721--TLG--NQ-HDQT-thong-qua-Quy-che-Kiem-toan-noi-bo-Signed.pdf"" title=""Tải về"" download>20250721--TLG--NQ-HDQT-thong-qua-Quy-che-Kiem-toan-noi-bo-Signed.pdf</a></td></tr></table>",54300,55000,51200,58800,-0.01272727,TLG
7990384,TLG: Nghị quyết HĐQT về việc thông qua giao dịch với các bên có liên quan,,,https://cdn.fiingroup.vn/medialib/74/I/2024/11/27/16075438634560700_TLG.jpg,https://www.hsx.vn/vi/tin-tuc/tlg-nghi-quyet-hdqt-ve-viec-thong-qua-giao-dich-voi-cac-ben-co-lien-quan/2389894,2025-07-21T16:08:35,vi,11641390,,"<p>Công ty Cổ phần Tập đoàn Thiên Long thông báo Nghị quyết HĐQT về việc thông qua giao dịch với các bên có liên quan  như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-07/2025-07-21/TLG/20250721--TLG--NQ-HDQT-thong-qua-giao-dich-voi-cac-ben-lien-quan-Signed.pdf"" title=""Tải về"" download>20250721--TLG--NQ-HDQT-thong-qua-giao-dich-voi-cac-ben-lien-quan-Signed.pdf</a></td></tr></table>",54300,55000,51200,58800,-0.01272727,TLG
7805533,TLG: Thông báo về việc ký hợp đồng kiểm toán BCTC năm 2025,,,https://cdn.fiingroup.vn/medialib/74/I/2024/11/27/16075438634560700_TLG.jpg,https://www.hsx.vn/vi/tin-tuc/tlg-thong-bao-ve-viec-ky-hop-dong-kiem-toan-bctc-nam-2025/2383565,2025-06-25T16:48:00,vi,11610280,,"<p>Công ty Cổ phần Tập đoàn Thiên Long thông báo về việc ký hợp đồng kiểm toán BCTC năm 2025 như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-25/TLG/20250625--TLG--CBTT-ky-hop-dong-kiem-toan-BCTC-nam-2025-Signed.pdf"" title=""Tải về"" download>20250625--TLG--CBTT-ky-hop-dong-kiem-toan-BCTC-nam-2025-Signed.pdf</a></td></tr></table>",50800,50900,47350,54400,-0.00196464,TLG
7743116,TLG: Nghị quyết HĐQT về việc thực hiện quan hệ tín dụng tại các ngân hàng,,,https://cdn.fiingroup.vn/medialib/74/I/2024/11/27/16075438634560700_TLG.jpg,https://www.hsx.vn/vi/tin-tuc/tlg-nghi-quyet-hdqt-ve-viec-thuc-hien-quan-he-tin-dung-tai-cac-ngan-hang/2381676,2025-06-17T16:56:22,vi,11601395,,"<p>Công ty Cổ phần Tập đoàn Thiên Long thông báo Nghị quyết HĐQT về việc thực hiện quan hệ tín dụng tại các ngân hàng như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-17/TLG/20250617--TLG--NQ-HDQT-thong-qua-thuc-hien-quan-he-tin-dung-voi-ngan-hang-Signed.pdf"" title=""Tải về"" download>20250617--TLG--NQ-HDQT-thong-qua-thuc-hien-quan-he-tin-dung-voi-ngan-hang-Signed.pdf</a></td></tr></table>",51300,51700,48100,55300,-0.00773694,TLG
7697905,TLG: Nghị quyết HĐQT về việc thông qua quy chế hoạt động của UBKT,,,https://cdn.fiingroup.vn/medialib/74/I/2024/11/27/16075438634560700_TLG.jpg,https://www.hsx.vn/vi/tin-tuc/tlg-nghi-quyet-hdqt-ve-viec-thong-qua-quy-che-hoat-dong-cua-ubkt/2379980,2025-06-10T14:32:41,vi,11595453,,"<p>Công ty Cổ phần Tập đoàn Thiên Long thông báo Nghị quyết HĐQT về việc thông qua quy chế hoạt động của UBKT như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-10/TLG/20250610--TLG--NQ-HDQT-thong-qua-Quy-che-hoat-dong-cua-UBKT-Signed.pdf"" title=""Tải về"" download>20250610--TLG--NQ-HDQT-thong-qua-Quy-che-hoat-dong-cua-UBKT-Signed.pdf</a></td></tr></table>",52200,52100,48500,55700,0.00191939,TLG
7697900,TLG: Nghị quyết HĐQT về việc tăng vốn góp tại công ty con,,,https://cdn.fiingroup.vn/medialib/74/I/2024/11/27/16075438634560700_TLG.jpg,https://www.hsx.vn/vi/tin-tuc/tlg-nghi-quyet-hdqt-ve-viec-tang-von-gop-tai-cong-ty-con/2380003,2025-06-10T14:31:26,vi,11595448,,"<p>Công ty Cổ phần Tập đoàn Thiên Long thông báo Nghị quyết HĐQT về việc tăng vốn góp tại công ty con như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-10/TLG/20250610--TLG--NQ-HDQT-thong-qua-quyet-dinh-tang-von-gop-tai-cong-ty-con-Signed.pdf"" title=""Tải về"" download>20250610--TLG--NQ-HDQT-thong-qua-quyet-dinh-tang-von-gop-tai-cong-ty-con-Signed.pdf</a></td></tr></table>",52200,52100,48500,55700,0.00191939,TLG
7697899,TLG: Nghị quyết HĐQT về việc triển khai phương án phát hành ESOP,,,https://cdn.fiingroup.vn/medialib/74/I/2024/11/27/16075438634560700_TLG.jpg,https://www.hsx.vn/vi/tin-tuc/tlg-nghi-quyet-hdqt-ve-viec-trien-khai-phuong-an-phat-hanh-esop/2380002,2025-06-10T14:29:50,vi,11595447,,"<p>Công ty Cổ phần Tập đoàn Thiên Long thông báo Nghị quyết HĐQT về việc triển khai phương án phát hành ESOP như sau:</p><table width=""100%"" style='text-align: left;border=0'><tr><td colspan='2'><hr /></td></tr><tr><td colspan='2'>Tài liệu đính kèm</td></tr><tr><td> </td><td><a href=""https://cmsv5.fiingroup.vn/medialib/FG/2025/2025-06/2025-06-10/TLG/20250610--TLG--NQ-HDQT-thong-qua-trien-khai-phuong-an-phat-hanh-ESOP-Signed.pdf"" title=""Tải về"" download>20250610--TLG--NQ-HDQT-thong-qua-trien-khai-phuong-an-phat-hanh-ESOP-Signed.pdf</a></td></tr></table>",52200,52100,48500,55700,0.00191939,TLG
